7439,4
7440,0
7441,4
7442,3
7443,3
7444,0
7445,0
7446,1
7447,2
7448,0
7449,2
7450,1
7451,3
7452,0
7453,1
7454,0
7455,2
7456,3
7457,1
7458,4
7459,3
7460,0
7461,4
7462,4
7463,2
7464,1
7465,4
7466,4
7467,1
7468,1
7469,3
7470,0
7471,0
7472,0
7473,0
7474,3
7475,4
7476,1
7477,0
7478,1
7479,2
7480,1
7481,1
7482,2
7483,2
7484,2
7485,3
7486,1
7487,2
7488,1
7489,1
7490,4
7491,0
7492,3
7493,0
7494,0
7495,2
7496,1
7497,3
7498,4
7499,1
7500,0
7501,1
7502,0
7503,2
7504,0
7505,2
7506,1
7507,3
7508,0
7509,2
7510,3
7511,0
7512,1
7513,1
7514,2
7515,1
7516,4
7517,3
7518,4
7519,4
7520,1
7521,4
7522,3
7523,3
7524,3
7525,1
7526,4
7527,4
7528,2
7529,2
7530,0
7531,1
7532,3
7533,0
7534,2
7535,3
7536,0
7537,3
7538,3
7539,3
7540,2
7541,3
7542,0
7543,2
7544,4
7545,3
7546,2
7547,3
7548,3
7549,4
7550,3
7551,2
7552,3
7553,3
7554,1
7555,4
7556,4
7557,4
7558,2
7559,1
7560,0
7561,4
7562,3
7563,3
7564,3
7565,2
7566,4
7567,0
7568,0
7569,0
7570,1
7571,4
7572,0
7573,4
7574,4
7575,0
7576,1
7577,1
7578,2
7579,0
7580,0
7581,0
7582,0
7583,3
7584,3
7585,4
7586,3
7587,3
7588,1
7589,4
7590,1
7591,2
7592,3
7593,3
7594,4
7595,3
7596,1
7597,1
7598,1
7599,4
7600,0
7601,4
7602,4
7603,4
7604,3
7605,3
7606,1
7607,3
7608,3
7609,0
7610,1
7611,3
7612,1
7613,0
7614,0
7615,0
7616,1
7617,4
7618,3
7619,0
7620,4
7621,3
7622,2
7623,4
7624,4
7625,2
7626,3
7627,0
7628,0
7629,1
7630,4
7631,0
7632,0
7633,1
7634,1
7635,1
7636,3
7637,3
7638,0
7639,3
7640,3
7641,1
7642,2
7643,2
7644,2
7645,3
7646,4
7647,2
7648,4
7649,0
7650,0
7651,0
7652,2
7653,2
7654,2
7655,3
7656,1
7657,0
7658,2
7659,4
7660,0
7661,0
7662,1
7663,3
7664,2
7665,1
7666,4
7667,3
7668,3
7669,3
7670,1
7671,3
7672,4
7673,4
7674,0
7675,2
7676,0
7677,1
7678,4
7679,2
7680,0
7681,0
7682,1
7683,3
7684,0
7685,3
7686,1
7687,1
7688,4
7689,1
7690,1
7691,3
7692,3
7693,4
7694,2
7695,4
7696,0
7697,2
7698,4
7699,3
7700,0
7701,1
7702,4
7703,0
7704,0
7705,0
7706,3
7707,4
7708,2
7709,2
7710,0
7711,1
7712,4
7713,3
7714,4
7715,3
7716,1
7717,2
7718,1
7719,1
7720,2
7721,3
7722,3
7723,3
7724,2
7725,0
7726,4
7727,0
7728,3
7729,3
7730,3
7731,3
7732,3
7733,0
7734,2
7735,2
7736,2
7737,2
7738,0
7739,0
7740,3
7741,4
7742,0
7743,3
7744,4
7745,4
7746,2
7747,0
7748,4
7749,1
7750,3
7751,4
7752,2
7753,3
7754,1
7755,4
7756,4
7757,0
7758,0
7759,4
7760,4
7761,1
7762,1
7763,3
7764,0
7765,0
7766,0
7767,2
7768,3
7769,2
7770,2
7771,0
7772,4
7773,3
7774,0
7775,2
7776,4
7777,0
7778,3
7779,3
7780,3
7781,3
7782,4
7783,4
7784,4
7785,3
7786,1
7787,1
7788,4
7789,3
7790,2
7791,3
7792,4
7793,2
7794,1
7795,4
7796,1
7797,2
7798,1
7799,0
7800,3
7801,3
7802,0
7803,1
7804,1
7805,2
7806,3
7807,2
7808,2
7809,3
7810,1
7811,0
7812,2
7813,3
7814,3
7815,2
7816,4
7817,1
7818,2
7819,0
7820,0
7821,4
7822,1
7823,4
7824,0
7825,0
7826,4
7827,3
7828,1
7829,1
7830,3
7831,0
7832,2
7833,0
7834,3
7835,1
7836,2
7837,4
7838,0
7839,3
7840,3
7841,3
7842,1
7843,1
7844,1
7845,3
7846,2
7847,1
7848,4
7849,2
7850,0
7851,2
7852,0
7853,1
7854,0
7855,3
7856,4
7857,4
7858,2
7859,4
7860,0
7861,4
7862,1
7863,2
7864,0
7865,4
7866,4
7867,0
7868,2
7869,2
7870,1
7871,0
7872,3
7873,3
7874,1
7875,0
7876,1
7877,0
7878,1
7879,2
7880,1
7881,0
7882,4
7883,0
7884,2
7885,3
7886,0
7887,3
7888,1
7889,0
7890,0
7891,1
7892,0
7893,1
7894,0
7895,2
7896,4
7897,1
7898,0
7899,2
7900,4
7901,0
7902,4
7903,0
7904,4
7905,3
7906,2
7907,1
7908,1
7909,0
7910,4
7911,0
7912,1
7913,1
7914,4
7915,3
7916,0
7917,1
7918,0
7919,1
7920,0
7921,2
7922,4
7923,3
7924,2
7925,3
7926,3
7927,2
7928,3
7929,2
7930,3
7931,3
7932,1
7933,2
7934,1
7935,2
7936,1
7937,4
7938,1
7939,3
7940,0
7941,0
7942,2
7943,2
7944,2
7945,2
7946,4
7947,1
7948,4
7949,4
7950,0
7951,1
7952,4
7953,4
7954,2
7955,1
7956,2
7957,2
7958,0
7959,1
7960,1
7961,3
7962,3
7963,4
7964,1
7965,1
7966,0
7967,0
7968,4
7969,3
7970,1
7971,2
7972,1
7973,0
7974,2
7975,2
7976,3
7977,1
7978,0
7979,2
7980,1
7981,3
7982,4
7983,2
7984,4
7985,3
7986,2
7987,1
7988,3
7989,4
7990,3
7991,0
7992,2
7993,2
7994,3
7995,0
7996,2
7997,2
7998,2
7999,2
8000,1
8001,1
8002,4
8003,2
8004,2
8005,3
8006,2
8007,2
8008,2
8009,4
8010,3
8011,3
8012,4
8013,3
8014,0
8015,2
8016,1
8017,2
8018,1
8019,4
8020,4
8021,1
8022,4
8023,0
8024,3
8025,3
8026,0
8027,3
8028,0
8029,3
8030,0
8031,4
8032,3
8033,1
8034,2
8035,3
8036,2
8037,3
8038,1
8039,4
8040,0
8041,4
8042,1
8043,4
8044,0
8045,3
8046,0
8047,2
8048,1
8049,2
8050,3
8051,2
8052,4
8053,2
8054,0
8055,4
8056,2
8057,4
8058,3
8059,0
8060,1
8061,2
8062,4
8063,3
8064,4
8065,1
8066,3
8067,2
8068,0
8069,4
8070,1
8071,4
8072,2
8073,0
8074,0
8075,2
8076,3
8077,0
8078,2
8079,3
8080,0
8081,2
8082,2
8083,0
8084,0
8085,1
8086,0
8087,0
8088,0
8089,3
8090,1
8091,0
8092,4
8093,2
8094,0
8095,1
8096,4
8097,0
8098,1
8099,3
8100,4
8101,1
8102,4
8103,1
8104,1
8105,0
8106,4
8107,0
8108,3
8109,1
8110,4
8111,2
8112,3
8113,3
8114,1
8115,4
8116,3
8117,2
8118,0
8119,4
8120,0
8121,4
8122,2
8123,1
8124,3
8125,1
8126,4
8127,3
8128,3
8129,4
8130,2
8131,3
8132,3
8133,0
8134,1
8135,1
8136,3
8137,3
8138,4
8139,1
8140,4
8141,3
8142,0
8143,3
8144,4
8145,3
8146,3
8147,1
8148,3
8149,1
8150,4
8151,4
8152,3
8153,0
8154,4
8155,4
8156,3
8157,3
8158,0
8159,2
8160,2
8161,3
8162,3
8163,4
8164,0
8165,3
8166,4
8167,3
8168,2
8169,3
8170,3
8171,1
8172,2
8173,4
8174,1
8175,1
8176,2
8177,1
8178,2
8179,2
8180,2
8181,2
8182,1
8183,3
8184,0
8185,3
8186,3
8187,1
8188,2
8189,0
8190,3
8191,2
8192,1
8193,4
8194,2
8195,1
8196,3
8197,3
8198,2
8199,1
8200,0
8201,3
8202,3
8203,1
8204,2
8205,0
8206,1
8207,1
8208,1
8209,3
8210,2
8211,3
8212,0
8213,2
8214,4
8215,1
8216,4
8217,1
8218,0
8219,4
8220,0
8221,3
8222,4
8223,1
8224,2
8225,4
8226,4
8227,3
8228,4
8229,1
8230,2
8231,3
8232,1
8233,2
8234,4
8235,3
8236,1
8237,4
8238,4
8239,3
8240,4
8241,1
8242,4
8243,4
8244,4
8245,0
8246,3
8247,0
8248,1
8249,4
8250,4
8251,0
8252,2
8253,4
8254,2
8255,1
8256,4
8257,4
8258,2
8259,4
8260,2
8261,2
8262,3
8263,3
8264,4
8265,1
8266,3
8267,1
8268,2
8269,1
8270,3
8271,2
8272,0
8273,2
8274,4
8275,4
8276,4
8277,4
8278,4
8279,0
8280,0
8281,2
8282,3
8283,1
8284,0
8285,4
8286,3
8287,4
8288,4
8289,3
8290,1
8291,3
8292,0
8293,0
8294,3
8295,3
8296,0
8297,3
8298,4
8299,2
8300,1
8301,3
8302,0
8303,3
8304,1
8305,2
8306,1
8307,0
8308,2
8309,4
8310,2
8311,1
8312,3
8313,2
8314,3
8315,1
8316,0
8317,0
8318,0
8319,4
8320,2
8321,0
8322,2
8323,2
8324,3
8325,1
8326,4
8327,4
8328,3
8329,3
8330,2
8331,1
8332,1
8333,3
8334,4
8335,0
8336,0
8337,4
8338,0
8339,3
8340,3
8341,3
8342,1
8343,0
8344,0
8345,2
8346,0
8347,1
8348,0
8349,0
8350,4
8351,2
8352,0
8353,0
8354,1
8355,2
8356,2
8357,4
8358,0
8359,4
8360,0
8361,2
8362,0
8363,2
8364,4
8365,4
8366,2
8367,2
8368,1
8369,3
8370,0
8371,2
8372,3
8373,4
8374,2
8375,4
8376,3
8377,1
8378,1
8379,3
8380,1
8381,4
8382,1
8383,2
8384,4
8385,2
8386,4
8387,3
8388,2
8389,4
8390,1
8391,0
8392,3
8393,3
8394,0
8395,0
8396,4
8397,4
8398,4
8399,4
8400,3
8401,2
8402,2
8403,4
8404,1
8405,0
8406,4
8407,3
8408,4
8409,2
8410,4
8411,3
8412,0
8413,3
8414,3
8415,4
8416,4
8417,3
8418,4
8419,0
8420,2
8421,1
8422,0
8423,3
8424,2
8425,2
8426,1
8427,2
8428,2
8429,1
8430,1
8431,0
8432,1
8433,3
8434,0
8435,1
8436,3
8437,0
8438,3
8439,4
8440,4
8441,4
8442,3
8443,4
8444,2
8445,0
8446,1
8447,4
8448,3
8449,1
8450,4
8451,3
8452,3
8453,4
8454,3
8455,0
8456,3
8457,4
8458,3
8459,1
8460,1
8461,4
8462,0
8463,2
8464,1
8465,2
8466,4
8467,3
8468,1
8469,0
8470,4
8471,1
8472,4
8473,2
8474,0
8475,3
8476,1
8477,1
8478,2
8479,2
8480,1
8481,4
8482,0
8483,0
8484,3
8485,3
8486,3
8487,1
8488,0
8489,4
8490,3
8491,0
8492,3
8493,4
8494,3
8495,0
8496,4
8497,3
8498,0
8499,1
8500,4
8501,3
8502,1
8503,3
8504,0
8505,3
8506,2
8507,3
8508,0
8509,4
8510,1
8511,4
8512,1
8513,4
8514,3
8515,4
8516,1
8517,1
8518,2
8519,1
8520,3
8521,3
8522,2
8523,4
8524,0
8525,0
8526,2
8527,2
8528,0
8529,4
8530,1
8531,3
8532,4
8533,0
8534,3
8535,2
8536,1
8537,1
8538,0
8539,2
8540,1
8541,3
8542,0
8543,2
8544,1
8545,3
8546,1
8547,0
8548,0
8549,1
8550,3
8551,3
8552,0
8553,4
8554,0
8555,2
8556,3
8557,0
8558,0
8559,0
8560,4
8561,1
8562,1
8563,3
8564,3
8565,2
8566,2
8567,0
8568,4
8569,1
8570,4
8571,0
8572,3
8573,2
8574,0
8575,2
8576,2
8577,2
8578,0
8579,2
8580,2
8581,0
8582,2
8583,3
8584,2
8585,1
8586,4
8587,3
8588,1
8589,3
8590,1
8591,3
8592,0
8593,0
8594,4
8595,2
8596,2
8597,3
8598,3
8599,0
8600,0
8601,2
8602,3
8603,4
8604,4
8605,1
8606,4
8607,4
8608,1
8609,2
8610,4
8611,3
8612,4
8613,0
8614,4
8615,2
8616,4
8617,3
8618,4
8619,1
8620,0
8621,2
8622,2
8623,3
8624,3
8625,0
8626,0
8627,0
8628,0
8629,4
8630,0
8631,0
8632,4
8633,0
8634,0
8635,3
8636,4
8637,0
8638,2
8639,2
8640,0
8641,3
8642,0
8643,2
8644,2
8645,4
8646,1
8647,0
8648,4
8649,1
8650,3
8651,4
8652,3
8653,2
8654,3
8655,1
8656,2
8657,2
8658,2
8659,2
8660,1
8661,4
8662,0
8663,0
8664,0
8665,2
8666,1
8667,3
8668,1
8669,2
8670,0
8671,1
8672,3
8673,3
8674,1
8675,3
8676,0
8677,0
8678,3
8679,3
8680,1
8681,2
8682,4
8683,4
8684,4
8685,1
8686,0
8687,2
8688,1
8689,4
8690,2
8691,0
8692,0
8693,2
8694,3
8695,2
8696,2
8697,4
8698,2
8699,2
8700,4
8701,4
8702,4
8703,3
8704,4
8705,3
8706,0
8707,3
8708,1
8709,0
8710,3
8711,3
8712,1
8713,4
8714,3
8715,0
8716,1
8717,2
8718,2
8719,3
8720,3
8721,3
8722,0
8723,0
8724,1
8725,0
8726,2
8727,3
8728,4
8729,2
8730,3
8731,0
8732,0
8733,2
8734,1
8735,2
8736,4
8737,3
8738,4
8739,4
8740,0
8741,3
8742,1
8743,0
8744,1
8745,4
8746,0
8747,1
8748,2
8749,2
8750,4
8751,1
8752,2
8753,2
8754,4
8755,0
8756,4
8757,4
8758,3
8759,2
8760,1
8761,2
8762,4
8763,0
8764,1
8765,3
8766,3
8767,2
8768,0
8769,0
8770,2
8771,4
8772,2
8773,2
8774,3
8775,3
8776,2
8777,1
8778,0
8779,0
8780,2
8781,2
8782,0
8783,4
8784,1
8785,1
8786,3
8787,0
8788,4
8789,3
8790,4
8791,2
8792,4
8793,0
8794,1
8795,2
8796,3
8797,2
8798,3
8799,1
8800,0
8801,0
8802,4
8803,1
8804,2
8805,4
8806,3
8807,3
8808,1
8809,0
8810,0
8811,3
8812,3
8813,4
8814,1
8815,0
8816,1
8817,3
8818,3
8819,1
8820,2
8821,0
8822,4
8823,0
8824,2
8825,4
8826,3
8827,1
8828,0
8829,3
8830,0
8831,3
8832,2
8833,1
8834,1
8835,2
8836,3
8837,1
8838,2
8839,0
8840,3
8841,3
8842,0
8843,3
8844,0
8845,0
8846,2
8847,1
8848,0
8849,4
8850,4
8851,0
8852,1
8853,1
8854,0
8855,4
8856,1
8857,4
8858,3
8859,2
8860,3
8861,1
8862,1
8863,2
8864,0
8865,0
8866,2
8867,1
8868,1
8869,2
8870,4
8871,2
8872,1
8873,1
8874,2
8875,3
8876,2
8877,3
8878,3
8879,3
8880,1
8881,2
8882,4
8883,1
8884,2
8885,4
8886,1
8887,0
8888,3
8889,4
8890,4
8891,3
8892,2
8893,1
8894,3
8895,0
8896,2
8897,3
8898,0
8899,3
8900,2
8901,2
8902,2
8903,0
8904,0
8905,3
8906,2
8907,1
8908,4
8909,4
8910,1
8911,3
8912,0
8913,2
8914,2
8915,0
8916,0
8917,2
8918,0
8919,2
8920,1
8921,2
8922,3
8923,3
8924,0
8925,1
8926,0
8927,1
8928,2
8929,1
8930,0
8931,2
8932,0
8933,3
8934,0
8935,2
8936,1
8937,4
8938,1
8939,0
8940,2
8941,0
8942,2
8943,2
8944,0
8945,0
8946,1
8947,2
8948,3
8949,0
8950,1
8951,3
8952,3
8953,2
8954,3
8955,2
8956,2
8957,0
8958,0
8959,3
8960,0
8961,3
8962,3
8963,3
8964,0
8965,2
8966,1
8967,1
8968,3
8969,3
8970,1
8971,1
8972,4
8973,3
8974,2
8975,4
8976,2
8977,3
8978,3
8979,2
8980,4
8981,0
8982,1
8983,1
8984,4
8985,1
8986,2
8987,0
8988,4
8989,1
8990,3
8991,4
8992,2
8993,3
8994,3
8995,2
8996,3
8997,4
8998,3
8999,4
9000,0
9001,3
9002,4
9003,4
9004,0
9005,2
9006,3
9007,4
9008,2
9009,1
9010,3
9011,2
9012,2
9013,0
9014,4
9015,3
9016,1
9017,3
9018,0
9019,0
9020,3
9021,0
9022,4
9023,3
9024,4
9025,0
9026,3
9027,4
9028,4
9029,2
9030,4
9031,4
9032,4
9033,2
9034,2
9035,1
9036,1
9037,4
9038,2
9039,3
9040,2
9041,1
9042,2
9043,0
9044,3
9045,0
9046,0
9047,2
9048,0
9049,3
9050,2
9051,2
9052,3
9053,3
9054,4
9055,3
9056,0
9057,3
9058,2
9059,4
9060,3
9061,4
9062,0
9063,4
9064,3
9065,0
9066,1
9067,3
9068,0
9069,3
9070,4
9071,3
9072,1
9073,0
9074,1
9075,4
9076,3
9077,3
9078,2
9079,1
9080,0
9081,3
9082,1
9083,3
9084,2
9085,0
9086,2
9087,4
9088,1
9089,3
9090,2
9091,0
9092,1
9093,3
9094,4
9095,0
9096,3
9097,1
9098,4
9099,3
9100,3
9101,3
9102,4
9103,2
9104,1
9105,2
9106,2
9107,0
9108,2
9109,2
9110,4
9111,0
9112,0
9113,1
9114,1
9115,1
9116,2
9117,0
9118,3
9119,0
9120,0
9121,2
9122,4
9123,0
9124,3
9125,0
9126,4
9127,3
9128,0
9129,4
9130,1
9131,4
9132,3
9133,4
9134,4
9135,2
9136,2
9137,1
9138,0
9139,1
9140,1
9141,3
9142,2
9143,1
9144,2
9145,1
9146,0
9147,2
9148,4
9149,3
9150,4
9151,0
9152,0
9153,1
9154,1
9155,3
9156,1
9157,4
9158,2
9159,1
9160,2
9161,1
9162,1
9163,3
9164,4
9165,4
9166,0
9167,0
9168,3
9169,4
9170,4
9171,0
9172,4
9173,4
9174,4
9175,3
9176,1
9177,0
9178,1
9179,4
9180,0
9181,2
9182,3
9183,1
9184,4
9185,4
9186,3
9187,4
9188,4
9189,1
9190,0
9191,1
9192,0
9193,0
9194,4
9195,0
9196,3
9197,1
9198,1
9199,0
9200,4
9201,2
9202,2
9203,0
9204,1
9205,3
9206,0
9207,2
9208,1
9209,0
9210,1
9211,3
9212,0
9213,3
9214,0
9215,4
9216,1
9217,1
9218,0
9219,1
9220,2
9221,0
9222,3
9223,3
9224,1
9225,4
9226,0
9227,0
9228,1
9229,0
9230,4
9231,0
9232,2
9233,1
9234,0
9235,1
9236,3
9237,3
9238,2
9239,1
9240,0
9241,4
9242,0
9243,1
9244,2
9245,4
9246,2
9247,3
9248,0
9249,4
9250,4
9251,0
9252,2
9253,1
9254,4
9255,1
9256,1
9257,3
9258,0
9259,1
9260,3
9261,1
9262,4
9263,3
9264,2
9265,0
9266,0
9267,0
9268,3
9269,3
9270,3
9271,3
9272,0
9273,3
9274,4
9275,0
9276,3
9277,3
9278,0
9279,3
9280,1
9281,3
9282,3
9283,4
9284,3
9285,0
9286,2
9287,0
9288,4
9289,2
9290,4
9291,0
9292,2
9293,2
9294,1
9295,1
9296,1
9297,2
9298,1
9299,2
9300,3
9301,0
9302,1
9303,0
9304,0
9305,0
9306,0
9307,2
9308,4
9309,2
9310,4
9311,2
9312,0
9313,3
9314,4
9315,3
9316,4
9317,3
9318,0
9319,4
9320,1
9321,2
9322,1
9323,1
9324,4
9325,3
9326,3
9327,2
9328,1
9329,3
9330,0
9331,3
9332,0
9333,0
9334,4
9335,4
9336,0
9337,2
9338,0
9339,3
9340,3
9341,3
9342,1
9343,2
9344,4
9345,4
9346,4
9347,0
9348,2
9349,1
9350,3
9351,1
9352,0
9353,0
9354,0
9355,3
9356,0
9357,2
9358,1
9359,1
9360,1
9361,4
9362,4
9363,4
9364,0
9365,1
9366,3
9367,3
9368,3
9369,2
9370,0
9371,0
9372,4
9373,1
9374,4
9375,4
9376,3
9377,2
9378,2
9379,2
9380,0
9381,3
9382,4
9383,3
9384,1
9385,4
9386,2
9387,3
9388,3
9389,3
9390,1
9391,0
9392,1
9393,0
9394,0
9395,4
9396,1
9397,1
9398,4
9399,2
9400,0
9401,2
9402,2
9403,1
9404,3
9405,3
9406,2
9407,2
9408,0
9409,3
9410,4
9411,2
9412,0
9413,0
9414,2
9415,0
9416,2
9417,2
9418,3
9419,0
9420,4
9421,3
9422,2
9423,2
9424,0
9425,2
9426,0
9427,3
9428,2
9429,2
9430,4
9431,1
9432,2
9433,0
9434,2
9435,3
9436,2
9437,1
9438,0
9439,3
9440,0
9441,3
9442,4
9443,3
9444,3
9445,0
9446,1
9447,4
9448,4
9449,1
9450,4
9451,4
9452,2
9453,3
9454,2
9455,4
9456,3
9457,0
9458,4
9459,3
9460,0
9461,0
9462,3
9463,4
9464,1
9465,4
9466,1
9467,4
9468,0
9469,4
9470,2
9471,0
9472,4
9473,4
9474,2
9475,1
9476,4
9477,3
9478,2
9479,3
9480,4
9481,4
9482,4
9483,0
9484,0
9485,0
9486,1
9487,3
9488,1
9489,1
9490,4
9491,4
9492,0
9493,1
9494,4
9495,1
9496,0
9497,3
9498,4
9499,4
9500,1
9501,1
9502,4
9503,0
9504,2
9505,0
9506,4
9507,4
9508,1
9509,3
9510,3
9511,2
9512,3
9513,0
9514,3
9515,3
9516,3
9517,3
9518,0
9519,4
9520,4
9521,0
9522,0
9523,2
9524,1
9525,2
9526,2
9527,2
9528,2
9529,1
9530,0
9531,3
9532,0
9533,2
9534,3
9535,2
9536,0
9537,4
9538,1
9539,0
9540,3
9541,2
9542,2
9543,0
9544,4
9545,2
9546,3
9547,2
9548,4
9549,2
9550,1
9551,4
9552,4
9553,4
9554,1
9555,4
9556,4
9557,4
9558,1
9559,1
9560,3
9561,4
9562,1
9563,3
9564,1
9565,2
9566,2
9567,2
9568,0
9569,1
9570,3
9571,2
9572,4
9573,0
9574,0
9575,2
9576,3
9577,1
9578,1
9579,4
9580,0
9581,4
9582,1
9583,0
9584,2
9585,0
9586,3
9587,3
9588,1
9589,4
9590,4
9591,0
9592,4
9593,2
9594,2
9595,2
9596,1
9597,0
9598,0
9599,3
9600,3
9601,3
9602,3
9603,1
9604,0
9605,4
9606,4
9607,3
9608,2
9609,0
9610,0
9611,3
9612,2
9613,0
9614,3
9615,0
9616,1
9617,0
9618,2
9619,3
9620,0
9621,0
9622,2
9623,1
9624,0
9625,0
9626,0
9627,4
9628,1
9629,2
9630,3
9631,3
9632,3
9633,2
9634,3
9635,1
9636,3
9637,1
9638,4
9639,4
9640,4
9641,4
9642,2
9643,2
9644,2
9645,3
9646,1
9647,4
9648,1
9649,3
9650,4
9651,3
9652,3
9653,4
9654,0
9655,4
9656,3
9657,2
9658,2
9659,2
9660,1
9661,0
9662,0
9663,1
9664,1
9665,3
9666,1
9667,0
9668,1
9669,0
9670,3
9671,1
9672,3
9673,1
9674,4
9675,1
9676,2
9677,0
9678,4
9679,1
9680,3
9681,1
9682,1
9683,4
9684,0
9685,0
9686,2
9687,1
9688,3
9689,4
9690,4
9691,0
9692,0
9693,3
9694,0
9695,4
9696,3
9697,0
9698,4
9699,4
9700,3
9701,4
9702,4
9703,3
9704,0
9705,4
9706,3
9707,3
9708,2
9709,1
9710,2
9711,2
9712,1
9713,2
9714,1
9715,3
9716,0
9717,1
9718,0
9719,3
9720,2
9721,1
9722,2
9723,3
9724,1
9725,2
9726,2
9727,3
9728,4
9729,2
9730,2
9731,0
9732,3
9733,3
9734,3
9735,3
9736,1
9737,1
9738,1
9739,2
9740,4
9741,4
9742,3
9743,0
9744,0
9745,2
9746,1
9747,1
9748,0
9749,3
9750,2
9751,4
9752,3
9753,1
9754,0
9755,4
9756,0
9757,0
9758,4
9759,1
9760,2
9761,3
9762,0
9763,3
9764,4
9765,0
9766,4
9767,3
9768,3
9769,0
9770,1
9771,1
9772,1
9773,4
9774,1
9775,0
9776,1
9777,2
9778,4
9779,1
9780,0
9781,1
9782,1
9783,4
9784,4
9785,0
9786,3
9787,0
9788,4
9789,3
9790,2
9791,1
9792,2
9793,0
9794,2
9795,1
9796,0
9797,1
9798,0
9799,0
9800,2
9801,0
9802,4
9803,3
9804,4
9805,0
9806,3
9807,1
9808,4
9809,0
9810,0
9811,0
9812,2
9813,1
9814,3
9815,4
9816,0
9817,3
9818,2
9819,3
9820,4
9821,4
9822,3
9823,0
9824,3
9825,1
9826,1
9827,3
9828,1
9829,2
9830,0
9831,2
9832,3
9833,3
9834,3
9835,4
9836,3
9837,2
9838,2
9839,3
9840,0
9841,1
9842,3
9843,3
9844,3
9845,0
9846,4
9847,3
9848,2
9849,3
9850,3
9851,4
9852,3
9853,3
9854,3
9855,1
9856,4
9857,1
9858,1
9859,4
9860,4
9861,1
9862,1
9863,3
9864,3
9865,0
9866,1
9867,4
9868,3
9869,2
9870,0
9871,4
9872,2
9873,3
9874,3
9875,2
9876,2
9877,1
9878,1
9879,2
9880,4
9881,4
9882,1
9883,4
9884,1
9885,3
9886,2
9887,3
9888,2
9889,0
9890,1
9891,2
9892,4
9893,3
9894,3
9895,1
9896,1
9897,3
9898,3
9899,2
9900,0
9901,0
9902,2
9903,4
9904,3
9905,0
9906,0
9907,1
9908,1
9909,4
9910,3
9911,1
9912,2
9913,2
9914,0
9915,2
9916,0
9917,3
9918,2
9919,4
9920,3
9921,4
9922,2
9923,2
9924,0
9925,4
9926,3
9927,0
9928,0
9929,1
9930,4
9931,3
9932,3
9933,4
9934,1
9935,0
9936,2
9937,3
9938,2
9939,4
9940,2
9941,2
9942,3
9943,4
9944,3
9945,1
9946,1
9947,3
9948,3
9949,1
9950,4
9951,1
9952,2
9953,0
9954,1
9955,2
9956,4
9957,4
9958,4
9959,2
9960,1
9961,4
9962,2
9963,4
9964,0
9965,4
9966,4
9967,1
9968,3
9969,1
9970,1
9971,2
9972,4
9973,4
9974,1
9975,3
9976,1
9977,1
9978,2
9979,0
9980,0
9981,4
9982,4
9983,3
9984,1
9985,4
9986,1
9987,0
9988,0
9989,0
9990,3
9991,4
9992,1
9993,1
9994,0
9995,4
9996,4
9997,4
9998,0
9999,3
